"","samp_date","samp_ev","exp","rep","Group","type","shp","sa","la","wi","counts","pres_fact","vol_set_ml","n_bugs","time_d","tot_vol_um3","vol_per_org_um3","tot_biomass_pgC","bio_per_vol_pgc_ml","bio_per_vol_ugl","counts_per_ml"
"38",2019-09-19,"YBP2","FC","3","chlorophyte","scenedesmus","prosph",12,16,NA,3,0.924,15,24,1,3619.008,1206.336,474.208497695709,34.2141773229227,0.0342141773229227,0.216450216450216
"39",2019-08-18,"LSZ2","site","N/A","chlorophyte","scenedesmus","prosph",16,24,NA,3,0.902,18,24,1,9650.688,3216.896,1191.11576220308,73.362636252961,0.073362636252961,0.184774575018477
"40",2019-08-20,"LSZ2","T24","2","chlorophyte","scenedesmus","prosph",16,24,NA,1,0.915,25,24,1,3216.896,3216.896,424.558082919198,18.559916193189,0.018559916193189,0.0437158469945355
"41",2019-09-19,"YBP2","FC","2","chlorophyte","scenedesmus","prosph",16,24,NA,2,0.915,9,24,1,6433.792,3216.896,813.962279787996,98.8418068959316,0.0988418068959316,0.242865816636308
"42",2019-09-18,"YBP2","IC","1","chlorophyte","scenedesmus","prosph",16,24,NA,3,0.914,20,24,1,9650.688,3216.896,1191.11576220308,65.1595055909778,0.0651595055909778,0.164113785557987
"43",2019-09-05,"SJR2","FC","1","chlorophyte","scenedesmus","prosph",16,32,NA,1,0.915,25,24,1,4289.19466666667,4289.19466666667,556.230228783351,24.3160755752285,0.0243160755752285,0.0437158469945355
"44",2019-09-04,"SJR2","IC","1","chlorophyte","scenedesmus","prosph",16,32,NA,1,0.915,25,24,1,4289.19466666667,4289.19466666667,556.230228783351,24.3160755752285,0.0243160755752285,0.0437158469945355
"45",2019-09-04,"SJR2","IC","2","chlorophyte","scenedesmus","prosph",16,32,NA,1,0.919,25,24,1,4289.19466666667,4289.19466666667,556.230228783351,24.2102384671752,0.0242102384671752,0.043525571273123
"46",2019-08-01,"YBP1","FC","1","chlorophyte","scenedesmus","prosph",16,32,NA,1,0.907,25,24,1,4289.19466666667,4289.19466666667,556.230228783351,24.5305503322316,0.0245305503322316,0.0441014332965821
"47",2019-09-19,"YBP2","FC","2","chlorophyte","scenedesmus","prosph",16,32,NA,1,0.915,9,24,1,4289.19466666667,4289.19466666667,556.230228783351,67.5446543756347,0.0675446543756346,0.121432908318154
"48",2019-09-18,"YBP2","IC","3","chlorophyte","scenedesmus","prosph",16,32,NA,4,0.919,20,24,1,17156.7786666667,4289.19466666667,2044.50849363808,111.235500197937,0.111235500197937,0.217627856365615
"49",2019-09-19,"YBP2","T24","1","ciliate","cone","cone1",12,20,NA,11,0.911,8.5,24,1,8293.56,753.96,1651.08324815726,213.221830975303,0.213221830975303,1.42054626460903
"50",2019-09-03,"SJR2","site","N/A","ciliate","cone","cone1",16,24,NA,20,0.889,18,24,1,32168.96,1608.448,6266.80042747612,391.626073458075,0.391626073458075,1.24984376952881
"51",2019-08-18,"LSZ2","site","N/A","ciliate","cone","cone1",16,24,NA,1,0.902,18,24,1,1608.448,1608.448,328.724708283661,20.2466560903955,0.0202466560903955,0.0615915250061592
"52",2019-09-19,"YBP2","FC","1","ciliate","cone","cone1",16,24,NA,13,0.914,5,24,1,20909.824,1608.448,4101.59341623052,897.504029809742,0.897504029809742,2.84463894967177
"53",2019-09-19,"YBP2","T24","2","ciliate","cone","cone1",16,24,NA,4,0.917,8,24,1,6433.792,1608.448,1286.05451996752,175.307322787285,0.175307322787285,0.54525627044711
"54",2019-09-19,"YBP2","FC","3","ciliate","cone","cone1",16,24,NA,29,0.924,15,24,1,46644.992,1608.448,9032.99934160156,651.731554228107,0.651731554228107,2.09235209235209
"55",2019-09-19,"YBP2","T24","2","ciliate","cone","cone1",16,24,NA,19,0.922,15,24,1,30560.512,1608.448,5958.34837314317,430.827792707388,0.430827792707388,1.37382501807664
"56",2019-09-05,"SJR2","FC","3","ciliate","cone","cone1",24,24,NA,151,0.918,25,24,1,546470.208,3619.008,101740.358263901,4433.13107903709,4.43313107903709,6.57952069716776
"57",2019-09-05,"SJR2","T24","2","ciliate","cone","cone1",24,24,NA,47,0.917,25,24,1,170093.376,3619.008,32264.4479513681,1407.39140463983,1.40739140463983,2.05016357688113
"58",2019-09-04,"SJR2","IC","1","ciliate","cone","cone1",24,24,NA,38,0.915,25,24,1,137522.304,3619.008,26175.018996354,1144.26312552367,1.14426312552367,1.66120218579235
"59",2019-09-04,"SJR2","IC","2","ciliate","cone","cone1",24,24,NA,59,0.919,25,24,1,213521.472,3619.008,40355.0905307591,1756.47836912988,1.75647836912988,2.56800870511425
"60",2019-09-04,"SJR2","IC","3","ciliate","cone","cone1",24,24,NA,36,0.917,25,24,1,130284.288,3619.008,24818.8473113611,1082.61056974312,1.08261056974312,1.57033805888768
"61",2019-08-01,"YBP1","FC","1","ciliate","cone","cone1",24,24,NA,129,0.907,25,24,1,466852.032,3619.008,87136.5220098383,3842.84551311304,3.84284551311304,5.6890848952591
"62",2019-08-01,"YBP1","FC","2","ciliate","cone","cone1",24,24,NA,169,0.911,26,24,1,611612.352,3619.008,113663.353126878,4798.75678151137,4.79875678151137,7.13501646542261
"63",2019-08-01,"YBP1","T24","2","ciliate","cone","cone1",24,24,NA,71,0.911,25,24,1,256949.568,3619.008,48419.261543907,2125.98294375003,2.12598294375003,3.11745334796926
"64",2019-08-01,"YBP1","FC","3","ciliate","cone","cone1",24,24,NA,131,0.918,27,24,1,474090.048,3619.008,88465.6965579924,3569.18004349199,3.56918004349199,5.28524166868393
"65",2019-08-01,"YBP1","T24","2","ciliate","cone","cone1",24,24,NA,34,0.918,25,24,1,123046.272,3619.008,23461.4689780941,1022.28622998231,1.02228622998231,1.48148148148148
"66",2019-07-31,"YBP1","IC","1","ciliate","cone","cone1",24,24,NA,30,0.902,26,24,1,108570.24,3619.008,20742.7943242452,884.478693682636,0.884478693682636,1.27920859628177
"67",2019-07-31,"YBP1","IC","2","ciliate","cone","cone1",24,24,NA,29,0.907,25,24,1,104951.232,3619.008,20062.2471568391,884.773854766886,0.884773854766886,1.27894156560088
"68",2019-07-31,"YBP1","IC","3","ciliate","cone","cone1",24,24,NA,26,0.904,25,24,1,94094.208,3619.008,18018.2961555367,797.269741395431,0.797269741395431,1.15044247787611
"69",2019-08-20,"LSZ2","FC","1","ciliate","cone","cone1",24,24,NA,207,0.917,25,24,1,749134.656,3619.008,138769.737380793,6053.2055564141,6.0532055564141,9.02944383860414
